,a_e,a_w,alpha_w,conservation_effectiveness,conservation_unit_cost,delta,delta_extract,e_0,eta_deplet,mu_0,mu_elite_extr,nat_res_regen,eta_w,eta_a,w_T,I_Ta,conservation_effort,R_star,phi_c,scenario,policy,model,max_radicalized,final_radicalized,wage_cost,conservation_cost,final_resource
1972,98.6194267529697,2.2386486746006398,2.87347176975773,0.6360347480237418,12.225684987178793,0.8632671825595891,0.03661015508855685,0.016223142072715167,2.8330252699746175,0.0008392871839935337,0.8358008769331823,0.08038788194853252,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1972,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1332390999338737
1974,107.98272708684516,2.425538002959389,2.694452492492042,0.24838384976548133,10.394347934638692,0.5150535080776887,0.08026740001539474,0.03672082439970617,1.461323584720868,0.0021367025276710187,0.8614439859111591,0.1969522719026044,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1974,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2075075904651202
1975,138.24759226115822,2.2333302724171467,2.314815908158404,0.7620369975210272,29.473730207983955,0.5764177624131688,0.0822289235983126,0.030362714347923283,0.6085986063664822,0.00228162822768842,0.2212840822078061,0.08833602082998475,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1975,baseline,PolicySIR,0.9272900055127675,0.016423263768647632,0.0,0.0,1.9999971256726745
1976,124.61906987206797,2.4279196558242777,-1.5925532284151704,0.5965392127482537,16.26704821930288,0.9843564836948409,0.06029288794029643,0.027050267138085997,2.653057024100337,0.005124158503410825,0.9448237884547835,0.17693528218201565,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1976,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2249358658982779
1977,53.54559421912213,1.3858389641296311,-2.9660370039287756,0.8946589661712263,17.102549678622808,0.5037217214853937,0.058249463962855255,0.006053472033558379,0.25959512907517024,0.001304788128495764,0.29462883508905946,0.12507664770560156,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1977,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2133944953761637
1978,11.782881089022716,0.24250353595393243,1.9961765908765683,0.43137565465983185,17.71659848680071,0.3187442200015376,0.017419126588149272,0.012442692149842897,1.7134161086600108,0.008458657969787658,0.29799075168905537,0.19617581528790898,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1978,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.772168488620362
1979,53.251897430036486,0.9109541706172283,-0.43427360409704185,0.480305641528043,24.98378738547493,0.4622773806602277,0.04964184753773736,0.01783782153055017,1.997016963443107,0.004669426820164956,0.9125140300942184,0.015579362472886368,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1979,baseline,PolicySIR,0.8795511877360018,0.03504988802583851,0.0,0.0,0.32820708452793385
1980,91.51401243408283,0.11204912313508725,-0.22820601736465118,0.6067855765709604,17.934295225216278,0.19517701041716332,0.031563374352531016,0.0366875937763145,0.43900591209657136,0.005716739256883818,0.8389151505981627,0.13154382764772846,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1980,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6480671411682768
1981,97.05730235410857,0.9425170274613559,1.0960543735772896,0.42616500899855136,18.8640340368068,0.18347597316391423,0.017945618250173496,0.03207341058163131,0.9568059447566427,0.008151094759802914,0.5111015358409565,0.03762091257851039,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1981,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1144697168961277
1982,19.471850246315423,2.961361546188944,-0.16191572757787887,0.5070692445146543,8.214377611335488,0.19421373938185094,0.02216798043690347,0.02031999952516657,1.2426923567690995,0.004900057291693861,0.11316691538328523,0.12875986351744198,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1982,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6500717906189175
1983,62.026375589674174,1.1917125948540785,0.9695763579871155,0.9667017542416472,9.760322973215018,0.5129881282852072,0.07804164846199174,0.005156689753625041,1.8876930463088253,0.004128443336033697,0.2797419291154318,0.19269256502590904,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1983,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2074478633659642
1984,0.985644240659416,1.884300550842922,0.7811367129374558,0.2313434548967417,19.513288687069924,0.9690495159638801,0.05645095018672554,0.013852187287107725,0.7144633424542114,0.0029651682846449138,0.4244763498519635,0.04947941128497406,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1984,baseline,PolicySIR,0.7946810075965393,0.015661301469297645,0.0,0.0,1.9803522434326024
1985,25.16989982153758,1.4210364131546414,-0.49488481713780175,0.24544794901480527,14.60936529154832,0.24539761750697647,0.06819143207720098,0.03516413486569737,1.7561668219259758,0.008901274790560503,0.43446332276694344,0.19502167310324428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1985,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.262020188021543
1986,39.74322744780196,1.8836734107653348,-2.78071330854966,0.23448078936894623,8.857991830686865,0.34824560745292854,0.07792670780393167,0.04803202464309765,1.2223099860633118,0.009935685329799774,0.645975716529882,0.10162068013816623,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1986,baseline,PolicySIR,0.8775168972980145,0.792150145006463,0.0,0.0,0.7181314025798088
1987,31.276940864102336,0.4361613468272039,-1.2353611735507375,0.6853874032325786,11.775436239092816,0.19255434488701076,0.03981954150279941,0.032095075316480474,2.716198430928962,0.005970848333863101,0.5333401322126459,0.045758528976856984,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1987,baseline,PolicySIR,0.8413297198410917,0.0014079179279566892,0.0,0.0,0.8997539092530487
1988,31.177734887865977,0.933606257022033,-0.26236885030092605,0.37348435619132536,21.982122994205717,0.231662830282262,0.02349463246679338,0.010476185423869798,2.0920267377438804,0.006938519137788025,0.9713667188109925,0.09334295712712996,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1988,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4026468809416424
1989,13.837505124381996,1.1010668511978303,-0.6266864229540814,0.18486803494874177,0.41265903711311225,0.629657675172795,0.058325512468402,0.025486614399351914,1.90720802249476,0.0057871463446010196,0.26968218297988367,0.1658457016212294,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1989,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2565230555706983
1990,83.46754296836977,0.12166582386196315,-0.2576410226410393,0.13107761950237606,1.4502553431184302,0.9012195576216618,0.022114891543221694,0.044811728367529585,1.218170521836521,0.0017319704905881105,0.9911084848267954,0.05980396849010489,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1990,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2803382512273214
1991,94.2418756256424,1.92486068231821,2.364960276633928,0.4463645488462107,28.02200834639773,0.10241795153557258,0.09554589263161685,0.037871931287306856,0.9012139421379579,0.004075889543432803,0.27605177697985167,0.04226956363969773,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1991,baseline,PolicySIR,0.9558999399857501,0.014385217418269227,0.0,0.0,1.9940800736116733
1992,4.011282053319603,2.1838780834008835,-2.1895754483941907,0.8016898175675138,13.056108322052566,0.9260324525804043,0.08947183916760719,0.047584966151917464,2.4830581426056653,0.0027440667694519165,0.2892479162352911,0.03422584378309082,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1992,baseline,PolicySIR,0.8839739938580607,0.01462014162514274,0.0,0.0,0.5113304624055487
1994,149.92986474430487,0.46039204808818895,-0.23881668899264774,0.8181007870646035,22.064684684015365,0.7392541913754835,0.09297607741164235,0.03394475556637599,1.032339620509183,0.0038569001062550333,0.6819017966392319,0.018464788166489596,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1994,baseline,PolicySIR,0.9425794753749441,0.015790504107134555,0.0,0.0,1.0420975556967795
1995,89.27733092584387,0.8438506797477544,2.777363730170932,0.448768603566163,25.136532847986853,0.8736223822040284,0.08971020824547449,0.011160087879440167,1.4622530982098132,0.0008857424620028591,0.12839013358020315,0.19125057504585513,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1995,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1403962223990738
1996,111.31235002996816,2.4936660763572758,-1.5327705915001113,0.9258786330798885,21.46148311528414,0.22538620455306413,0.0869369414922584,0.04171655710738681,2.8285683682771934,0.0013738435327440156,0.2301724016663916,0.03721347100115927,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1996,baseline,PolicySIR,0.9308764318727833,0.015257216529252342,0.0,0.0,0.6060389139220839
